height_level,z,p,T,q,ws,theta,RH,Td
2606.0,2606.0,74989.86952462028,285.3729353272526,0.004957527953408075,8.108874895312525,309.81975596303494,0.41899545454542203,271.70917695290706
2608.0,2608.0,74972.06635909139,285.359527981985,0.004953892200333331,8.11439163949653,309.82620985340094,0.4189591322320034,271.6957284270857
2610.0,2610.0,74954.27672967693,285.3460993596319,0.004950284743546264,8.119891256150462,309.83262904650815,0.4189256522334235,271.6825140603509
2612.0,2612.0,74936.50527422482,285.33269645716246,0.004946707256716022,8.125375107848186,309.83905912235736,0.4188938905301165,271.6694567724047
2614.0,2614.0,74918.75202513243,285.3192851796425,0.004943118098902436,8.130798609278735,309.84546308018025,0.41886127404422735,271.65635715881194
2616.0,2616.0,74901.01527045234,285.3058310753533,0.004939562456818945,8.13622767439382,309.8518054606856,0.41883256093271193,271.64332580448456
2618.0,2618.0,74883.29109203158,285.29239952932437,0.004935996196645416,8.141651043267254,309.858161848165,0.41880219847183986,271.6302494839864
2620.0,2620.0,74865.58428572644,285.2789503431728,0.0049324474271926965,8.147037338088925,309.8644830566834,0.41877369919457036,271.61719874423164
2622.0,2622.0,74847.8974785362,285.26551136668644,0.0049288795352925175,8.152370304881783,309.87079604789426,0.41874321131668674,271.6040950454948
2624.0,2624.0,74830.22859586707,285.25206684578063,0.004925307959672055,8.157669736346376,309.87708610194034,0.4187124627987169,271.59102717337583
2626.0,2626.0,74812.57492669212,285.2386047773744,0.004921748448603998,8.162926035782101,309.8833434168743,0.4186831043199318,271.5780979301113
2628.0,2628.0,74794.93087511045,285.22510474895324,0.0049182290256392786,8.168142558958564,309.88955251312393,0.4186580476691403,271.5653514576934
2630.0,2630.0,74777.29697315254,285.21158847805,0.004914716550337912,8.173348352025785,309.89573632193407,0.4186338889945194,271.5526312587379
2632.0,2632.0,74759.67149103158,285.1980641464699,0.004911205379501437,8.178562280251407,309.9019057639723,0.41860991436740946,271.5399091876525
2634.0,2634.0,74742.0574554798,285.1845355755448,0.004907699587112865,8.183791349096698,309.9080613985991,0.4185863817841911,271.52719289486686
2636.0,2636.0,74724.46021389015,285.1709870918811,0.004904212003424876,8.189000875603421,309.91417978916513,0.4185648459827065,271.51452917103444
2638.0,2638.0,74706.87689002955,285.15741601195236,0.004900724817850047,8.194204410532635,309.92026137893,0.4185438512276751,271.5018621184279
2640.0,2640.0,74689.30430823556,285.1438189382557,0.004897212558970506,8.199397773427274,309.92630626123866,0.41852130303197516,271.4891319636196
2642.0,2642.0,74671.7406617159,285.13023324062704,0.004893650780290908,8.2046058134419,309.9323572073358,0.4184940715205155,271.47629030127416
2644.0,2644.0,74654.1940913414,285.11656625067513,0.004890082415436457,8.209831526331191,309.9383038950325,0.418468413325579,271.4634697117509
2646.0,2646.0,74636.66198486973,285.10287861958415,0.00488652070517066,8.215101310798781,309.94421523078455,0.4184437698540114,271.4506924191928
2648.0,2648.0,74619.13952353713,285.0891833350912,0.004882984099217524,8.22039077223153,309.95011103568646,0.41842133298683404,271.4380041445556
2650.0,2650.0,74601.62750176617,285.07546874251915,0.004879437159328824,8.225688340964451,309.95597768447044,0.4183984031200306,271.4252923662062
2652.0,2652.0,74584.12213541128,285.0617698075088,0.004875852033103905,8.230957786575562,309.9618577327137,0.4183716094043387,271.4124474921252
2654.0,2654.0,74566.62223415165,285.04804920868327,0.004872263327489532,8.236291274668925,309.96771202411685,0.41834493078566276,271.3995875932619
2656.0,2656.0,74549.1276025035,285.03432705330664,0.004868674157435158,8.241642948112318,309.9735626531198,0.4183180773008657,271.3867299125814
2658.0,2658.0,74531.64001489728,285.0206053444295,0.004865085168210934,8.246978705187084,309.9794096365838,0.4182910585859051,271.37387060647904
2660.0,2660.0,74514.16080476582,285.00689890620134,0.00486146169349785,8.252352010146378,309.9852674826384,0.4182604989842853,271.3609103664379
2662.0,2662.0,74496.6856898281,284.9931841875225,0.004857830767670169,8.25773733494504,309.99111572957827,0.4182293387861543,271.3479209993067
2664.0,2664.0,74479.21613590635,284.97946999720756,0.004854185526155525,8.263145966448748,309.9969621575212,0.4181967518739736,271.33489096085106
2666.0,2666.0,74461.75283773933,284.96575832541237,0.004850563439854865,8.268509529655626,310.00280809772283,0.41816590529775505,271.32196332396103
2668.0,2668.0,74444.29165356881,284.95204853248254,0.004846947707403249,8.273857338048325,310.00865780806055,0.41813535202495,271.30904536393183
2670.0,2670.0,74426.83105545891,284.9383383351071,0.0048433317917243495,8.279199743403536,310.01451063939527,0.4181045846389872,271.2961065590636
2672.0,2672.0,74409.3704573491,284.92462813773176,0.004839717262601674,8.284542148758742,310.02036774008104,0.41807372355535405,271.2831521436123
2674.0,2674.0,74391.91330938933,284.91091762147096,0.004836109718026187,8.289860198784714,310.026224646802,0.41804327938563096,271.2702146241828
2676.0,2676.0,74374.46309838755,284.8972007377132,0.004832500623976717,8.295157314210362,310.03207059326013,0.4180127035964773,271.2572642639264
2678.0,2678.0,74357.01798389017,284.88347627543754,0.004828891424777365,8.300447297202902,310.03790644009337,0.4179821433887559,271.2442961025115
2680.0,2680.0,74339.57498265804,284.8697532462659,0.004825287287836104,8.305736621213287,310.04374557662095,0.4179517791862229,271.23132763312174
2682.0,2682.0,74322.13198142596,284.8560302170941,0.004821684535784566,8.311025945223673,310.04958898260406,0.41792132144897887,271.2183433682858
2684.0,2684.0,74304.6897200434,284.84230647744357,0.004818084521826731,8.316314138037445,310.0554349945997,0.4178909109171041,271.20534984287156
2686.0,2686.0,74287.24907729933,284.8285823568787,0.00481448732747967,8.321596209592723,310.061282913899,0.4178605506673262,271.19234797480743
2688.0,2688.0,74269.80887822085,284.81485835310247,0.004810891622924649,8.326875915978432,310.0671347007803,0.4178301053826596,271.1793309517736
2690.0,2690.0,74252.36867914218,284.8011343493258,0.0048072973019827455,8.332155622364146,310.0729907652269,0.4177995665472768,271.1662979512004
2692.0,2692.0,74234.92848006362,284.78741034554974,0.004803704363987981,8.337435328749862,310.07885110970534,0.4177689340406541,271.15324892185726
2694.0,2694.0,74217.48828098508,284.7736863417735,0.004800112808274077,8.34271503513558,310.08471573668606,0.4177382077421306,271.14018381214885
2696.0,2696.0,74200.04808190647,284.75996233799737,0.004796522634175246,8.347994741521276,310.0905846486388,0.4177073875309042,271.1271025701151
2698.0,2698.0,74182.60788282794,284.7462383342208,0.004792933841025615,8.353274447906998,310.0964578480379,0.4176764732860348,271.1140051434253
2700.0,2700.0,74165.16768374939,284.7325143304442,0.004789346428159838,8.358554154292715,310.10233533735766,0.41764546488644244,271.100891479375
2702.0,2702.0,74147.72870515818,284.7187891784215,0.004785760171234866,8.36383042126655,310.1082143892662,0.41761438133555967,271.0877620225134
2704.0,2704.0,74130.28999800496,284.7050637686611,0.004782175324174279,8.369107731294461,310.11409712609566,0.41758321470420245,271.0746167775018
2706.0,2706.0,74112.8535594328,284.6913371130327,0.0047785944974839175,8.374406161961076,310.1199800628265,0.4175522309244711,271.0614719088322
2708.0,2708.0,74095.417536606,284.67761048134724,0.004775015788754143,8.379703152035857,310.12586681903696,0.4175212190330316,271.0483147730639
2710.0,2710.0,74077.98151377923,284.66388384966194,0.004771438460600741,8.385000142110655,310.1317578748136,0.4174901130839594,271.0351411408878
2712.0,2712.0,74060.54549095241,284.65015721797675,0.004767862512360942,8.390297132185443,310.1376532326409,0.41745891295647214,271.02195095730036
2714.0,2714.0,74043.10946812571,284.6364305862911,0.0047642879433719785,8.39559412226023,310.1435528950065,0.4174276185296482,271.0087441669
2716.0,2716.0,74025.67344529895,284.62270395460564,0.004760714752971685,8.400891112335026,310.1494568643977,0.4173962296824277,270.9955207138813
2718.0,2718.0,74008.2374224722,284.6089773229202,0.004757142940497844,8.406188102409821,310.1553651433078,0.41736474629361225,270.98228054203526
2720.0,2720.0,73990.80139964542,284.59525069123464,0.004753572505288411,8.411485092484613,310.1612777342273,0.41733316824186534,270.969023594742
2722.0,2722.0,73973.36537681859,284.5815240595493,0.0047500034466817056,8.416782082559411,310.167194639652,0.4173014954057091,270.95574981496753
